"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
4143066,"Cruzeiro do Sul","AC",2,1,1,401.3,505.2,491.9,393.8,600
1586992,"Rio Branco","AC",2,1,1,549.4,535.6,544.4,570.4,640
1178980,"Cruzeiro do Sul","AC",2,1,1,385.9,539.7,503,465.5,520
3138665,"Rio Branco","AC",4,1,1,515,537.6,540.4,631.8,840
2461233,"Rio Branco","AC",2,1,1,529.1,496.2,465.5,478.7,460
3369491,"Rio Branco","AC",2,1,1,,,,,
4254765,"Tarauacá","AC",1,1,1,541.1,585.3,618.7,659.1,860
539244,"Rio Branco","AC",2,1,1,436.4,495.8,520,496.9,800
2346508,"Rio Branco","AC",2,1,1,499.9,528.6,527.5,462.1,880
775643,"Rio Branco","AC",2,1,1,506.8,521.9,450.6,452.2,800
1014578,"Rio Branco","AC",2,1,1,453.1,302.4,449.7,397.2,480
2648973,"Cruzeiro do Sul","AC",2,1,1,402.5,369.7,337.3,415.1,560
3069115,"Acrelândia","AC",2,2,1,,,,,
1219515,"Rio Branco","AC",4,1,1,661.4,665.1,644.6,791.2,880
2848020,"Rio Branco","AC",2,1,1,500.9,460.6,471.9,434.5,480
3692005,"Rio Branco","AC",2,1,1,394.9,334.2,361,427.8,0
324260,"Marechal Thaumaturgo","AC",2,1,1,436.5,451.6,445,385.7,580
4159611,"Tarauacá","AC",2,2,1,,,,,
3344152,"Rio Branco","AC",2,1,1,542.1,549.5,511.9,421.6,520
948230,"Senador Guiomard","AC",2,1,1,385.9,389.5,462.4,440.6,580
175045,"Senador Guiomard","AC",2,1,1,431.7,496.8,461.5,400.8,540
3281483,"Rio Branco","AC",2,1,1,,314.3,369.3,,340
921891,"Rio Branco","AC",2,1,1,552,373.1,389.6,504.5,760
3036287,"Porto Walter","AC",2,1,1,,,,,
2419733,"Cruzeiro do Sul","AC",2,1,1,,470.5,543.2,,420
244610,"Cruzeiro do Sul","AC",1,2,1,516.8,555.2,622.3,685.1,840
2909920,"Rodrigues Alves","AC",2,2,1,457.8,409.7,427.3,460,400
1626931,"Feijó","AC",2,1,1,,505.3,476.7,,580
2253028,"Porto Acre","AC",2,2,1,517.7,389.1,495.2,459.1,600
986590,"Rio Branco","AC",2,1,1,468.3,509,516.6,389.8,560
1645682,"Rio Branco","AC",2,1,1,493.5,597.7,573.9,635.8,680
261699,"Rio Branco","AC",4,1,1,381.1,558.5,518.6,594.8,860
932751,"Rio Branco","AC",1,1,1,529.2,582.1,560.1,645.1,800
967087,"Rio Branco","AC",2,1,1,586.9,524.8,564.6,645.8,520
2453727,"Rio Branco","AC",4,1,1,472.1,400.6,456.5,460.1,420
916925,"Tarauacá","AC",2,1,1,,,,,
617852,"Plácido de Castro","AC",2,1,1,416.7,356.7,421.1,407.3,520
977326,"Cruzeiro do Sul","AC",2,1,1,356.4,450,462.2,426.7,580
