"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
3632242,"Rondonópolis","MT",2,1,1,513.5,484.9,522.4,428.8,360
1238104,"Novo São Joaquim","MT",2,1,1,,511,464.7,,260
3505488,"Rondonópolis","MT",2,1,1,,,,,
3175334,"Colíder","MT",2,1,1,619.9,648.2,554.6,499,860
2427112,"Pontes e Lacerda","MT",4,1,1,514.4,534.2,429.7,388.3,500
1998928,"Tapurah","MT",2,1,1,535.3,467.8,522,515.2,560
3471959,"Cuiabá","MT",4,1,1,527.9,597.5,433.5,460.8,900
656260,"Pedra Preta","MT",2,1,1,490.2,486.8,459.2,501,900
3484468,"São José dos Quatro Marcos","MT",2,1,1,,457.9,389.7,,0
1268584,"Várzea Grande","MT",4,1,1,556.5,533.2,567.4,457,920
3767027,"Juruena","MT",2,1,1,,,,,
2692231,"Sinop","MT",4,1,1,489.1,481.5,553.3,420.8,840
2203664,"Rondonópolis","MT",2,1,1,426.4,402.5,425.8,413.8,440
955842,"Tangará da Serra","MT",2,1,1,,490.8,462.5,,200
2133930,"Rondonópolis","MT",2,1,1,,544.2,559.8,,720
3833801,"Nova Mutum","MT",2,1,1,574.8,562.2,579,610.5,640
769434,"Cuiabá","MT",2,1,1,540.4,551,583.3,650.8,600
1467497,"Cuiabá","MT",2,1,1,429.9,433.3,539.3,373,600
1304847,"Várzea Grande","MT",2,1,1,,,,,
1193726,"Água Boa","MT",4,1,1,576.8,727.6,614.2,827.8,920
2446772,"Alta Floresta","MT",2,2,1,519.8,417.3,411.2,468.5,720
2693571,"Cuiabá","MT",2,1,1,448.1,422.9,433.7,424.4,400
3776725,"Cuiabá","MT",4,1,1,501.6,530.7,474.6,513.8,780
3784043,"Várzea Grande","MT",2,1,1,,,,,
3347547,"Mirassol d'Oeste","MT",2,1,1,,,,,
2933552,"Cáceres","MT",2,1,1,431.9,543.7,494.5,425,640
266966,"Rondonópolis","MT",2,1,1,601,584.6,578.4,662.4,860
550069,"Mirassol d'Oeste","MT",2,1,1,417.1,513.5,489.4,454.7,800
2907019,"Confresa","MT",2,1,1,,,,,
