"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
1278968,"Uruana","GO",4,1,1,471.7,438,557.4,536.2,880
1792611,"Jataí","GO",1,1,1,554,602.6,593,597.5,720
1132497,"Goiânia","GO",4,1,1,544.2,596,582.7,595.9,840
1733605,"Cidade Ocidental","GO",2,1,1,442.9,296.2,512.8,403.1,620
502839,"Goiânia","GO",4,1,1,498.4,455.3,563.1,672.1,920
3134294,"Novo Gama","GO",2,1,1,,432.9,356,,0
3008497,"Goiânia","GO",4,1,1,624.4,700.6,631.9,803.9,900
3159981,"Goianésia","GO",2,1,1,,,,,
2421379,"Flores de Goiás","GO",2,1,1,444.4,349.4,433.7,404.6,720
1063273,"Goiânia","GO",2,1,1,356.1,303.7,488.6,406.7,440
3275010,"Jaupaci","GO",2,1,1,418.4,374.8,461.4,441.8,640
2600131,"Goiânia","GO",4,1,1,567.3,652.2,607.1,695.5,960
1878644,"Goiás","GO",4,1,1,506.2,554.9,585.5,606.7,900
812524,"Indiara","GO",2,1,1,435.5,408.8,467.2,385.5,0
2778813,"Iporá","GO",4,1,1,556.1,478.4,516.2,530.3,780
10693,"Goianira","GO",2,1,1,550.6,625.9,617,702.2,840
2837197,"Rio Verde","GO",2,1,1,,,,,
3817043,"Senador Canedo","GO",2,1,1,,,,,
346197,"Goiânia","GO",2,1,1,577.7,649.9,585.9,663,840
126812,"Goianira","GO",2,1,1,508.3,518.2,448.7,403.7,0
2210061,"Trindade","GO",2,1,1,542,426.5,328.1,424.8,560
1305438,"Águas Lindas de Goiás","GO",2,1,1,484.2,614,561.4,615.6,780
215950,"Anápolis","GO",2,1,1,455.9,472.5,483.8,408.7,640
1438906,"Trindade","GO",1,1,1,571.7,564.5,557.8,630.9,960
2922732,"São Luís de Montes Belos","GO",2,1,1,,,,,
2838695,"Itajá","GO",2,1,1,,,,,
2460461,"Jataí","GO",2,1,1,437.9,298,429.3,503,460
59841,"São Miguel do Passa Quatro","GO",2,1,1,424.7,399,425.3,395,700
1672213,"Guarani de Goiás","GO",2,1,1,411.6,457.3,465,500.5,520
2887070,"São Francisco de Goiás","GO",2,1,1,495.8,514.1,524.9,621.8,960
1058650,"Catalão","GO",4,1,1,450,490.4,537.4,467.2,900
4267557,"Anápolis","GO",2,1,1,,,,,
3217084,"Goiânia","GO",2,1,1,446.5,364.4,415.6,421.8,320
2438050,"Goianira","GO",2,1,1,,538.1,460.2,,660
1971197,"Águas Lindas de Goiás","GO",2,1,1,464.4,514.3,509.2,586.3,700
2693358,"Goiânia","GO",2,1,1,348,338.4,497,463.3,440
3681579,"Goianira","GO",2,1,1,,,,,
3834087,"Goiânia","GO",2,1,1,,,,,
567597,"Rubiataba","GO",2,1,1,620.4,629.8,597.6,777.2,840
2937129,"Goiânia","GO",2,1,1,507.9,454.3,481.7,440.1,420
2535602,"São Miguel do Araguaia","GO",2,1,1,,,,,
23769,"Goiânia","GO",2,1,1,372.9,422.7,487.5,453.4,680
