#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
2018;BA;RIO REAL;MUNICIPAL;EJA;14080
2018;BA;RIO REAL;MUNICIPAL;ENSINO FUNDAMENTAL;764582
2018;BA;RIO REAL;MUNICIPAL;ENSINO Mï¿½DIO;6420
2018;BA;RIO REAL;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;96560
2018;BA;RIO REAL;MUNICIPAL;PRï¿½-ESCOLA;178814
2018;BA;RODELAS;MUNICIPAL;CRECHE;35738
2018;BA;RODELAS;MUNICIPAL;EJA;5568
2018;BA;RODELAS;MUNICIPAL;ENSINO FUNDAMENTAL;144848
2018;BA;RODELAS;MUNICIPAL;PRï¿½-ESCOLA;34556
2018;BA;RUY BARBOSA;MUNICIPAL;CRECHE;74258
2018;BA;RUY BARBOSA;MUNICIPAL;EJA;32960
2018;BA;RUY BARBOSA;MUNICIPAL;ENSINO FUNDAMENTAL;472072
2018;BA;RUY BARBOSA;MUNICIPAL;ENSINO Mï¿½DIO;38306
2018;BA;RUY BARBOSA;MUNICIPAL;PRï¿½-ESCOLA;85130
2018;BA;SALINAS DA MARGARIDA;MUNICIPAL;CRECHE;110638
2018;BA;SALINAS DA MARGARIDA;MUNICIPAL;EJA;25856
2018;BA;SALINAS DA MARGARIDA;MUNICIPAL;ENSINO FUNDAMENTAL;199124
2018;BA;SALINAS DA MARGARIDA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;9769,6
2018;BA;SALINAS DA MARGARIDA;MUNICIPAL;PRï¿½-ESCOLA;48124
2018;BA;SALVADOR;ESTADUAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);202778
2018;BA;SALVADOR;ESTADUAL;CRECHE;11984
2018;BA;SALVADOR;ESTADUAL;EJA;9283674
2018;BA;SALVADOR;ESTADUAL;ENSINO FUNDAMENTAL;9148898
2018;BA;SALVADOR;ESTADUAL;ENSINO Mï¿½DIO;31597528,5
2018;BA;SALVADOR;ESTADUAL;ENSINO Mï¿½DIO INTEGRAL;2515986
2018;BA;SALVADOR;ESTADUAL;INDï¿½GENA;965596
2018;BA;SALVADOR;ESTADUAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;2259390,4
2018;BA;SALVADOR;ESTADUAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - INDï¿½GENA;75060,8
2018;BA;SALVADOR;ESTADUAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;96457,6
2018;BA;SALVADOR;ESTADUAL;PRï¿½-ESCOLA;7950
2018;BA;SALVADOR;ESTADUAL;QUILOMBOLA;2658674
2018;BA;SALVADOR;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);181260
2018;BA;SALVADOR;MUNICIPAL;CRECHE;2706672
2018;BA;SALVADOR;MUNICIPAL;EJA;1258436
2018;BA;SALVADOR;MUNICIPAL;ENSINO FUNDAMENTAL;7981656
2018;BA;SALVADOR;MUNICIPAL;ENSINO Mï¿½DIO;33706
2018;BA;SALVADOR;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;839731,2
2018;BA;SALVADOR;MUNICIPAL;PRï¿½-ESCOLA;2887806
2018;BA;SALVADOR;MUNICIPAL;QUILOMBOLA;22588
2018;BA;SANTA BARBARA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);9116
2018;BA;SANTA BARBARA;MUNICIPAL;CRECHE;29532
2018;BA;SANTA BARBARA;MUNICIPAL;EJA;1600
2018;BA;SANTA BARBARA;MUNICIPAL;ENSINO FUNDAMENTAL;174312
2018;BA;SANTA BARBARA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;9088
2018;BA;SANTA BARBARA;MUNICIPAL;PRï¿½-ESCOLA;52382
2018;BA;SANTA BRIGIDA;MUNICIPAL;CRECHE;27392
2018;BA;SANTA BRIGIDA;MUNICIPAL;EJA;18432
2018;BA;SANTA BRIGIDA;MUNICIPAL;ENSINO FUNDAMENTAL;179208
2018;BA;SANTA BRIGIDA;MUNICIPAL;PRï¿½-ESCOLA;57134
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);15052
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;CRECHE;80892
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;EJA;7411,2
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;ENSINO FUNDAMENTAL;420872
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;INDï¿½GENA;140288
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;62934,4
2018;BA;SANTA CRUZ CABRALIA;MUNICIPAL;PRï¿½-ESCOLA;88828
2018;BA;SANTA CRUZ DA VITORIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3286
2018;BA;SANTA CRUZ DA VITORIA;MUNICIPAL;CRECHE;30174
2018;BA;SANTA CRUZ DA VITORIA;MUNICIPAL;EJA;10624
2018;BA;SANTA CRUZ DA VITORIA;MUNICIPAL;ENSINO FUNDAMENTAL;68682
2018;BA;SANTA CRUZ DA VITORIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;27604,8
2018;BA;SANTA CRUZ DA VITORIA;MUNICIPAL;PRï¿½-ESCOLA;17066
2018;BA;SANTA INES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5936
2018;BA;SANTA INES;MUNICIPAL;CRECHE;34882
2018;BA;SANTA INES;MUNICIPAL;EJA;20928
2018;BA;SANTA INES;MUNICIPAL;ENSINO FUNDAMENTAL;139602
2018;BA;SANTA INES;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;9542,4
2018;BA;SANTA INES;MUNICIPAL;PRï¿½-ESCOLA;18868
2018;BA;SANTA LUZIA;MUNICIPAL;CRECHE;40446
2018;BA;SANTA LUZIA;MUNICIPAL;EJA;7168
2018;BA;SANTA LUZIA;MUNICIPAL;ENSINO FUNDAMENTAL;148464
2018;BA;SANTA LUZIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;24992
2018;BA;SANTA LUZIA;MUNICIPAL;PRï¿½-ESCOLA;32012
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6678
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;CRECHE;89452
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;EJA;15808
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;ENSINO FUNDAMENTAL;369144
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;55550,4
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;2752
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;PRï¿½-ESCOLA;102764
2018;BA;SANTA MARIA DA VITORIA;MUNICIPAL;QUILOMBOLA;41472
2018;BA;SANTA RITA DE CASSIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2968
2018;BA;SANTA RITA DE CASSIA;MUNICIPAL;CRECHE;90308
2018;BA;SANTA RITA DE CASSIA;MUNICIPAL;EJA;19068
2018;BA;SANTA RITA DE CASSIA;MUNICIPAL;ENSINO FUNDAMENTAL;769978
2018;BA;SANTA RITA DE CASSIA;MUNICIPAL;PRï¿½-ESCOLA;139908
2018;BA;SANTA TERESINHA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1060
2018;BA;SANTA TERESINHA;MUNICIPAL;CRECHE;40874
2018;BA;SANTA TERESINHA;MUNICIPAL;EJA;6912
2018;BA;SANTA TERESINHA;MUNICIPAL;ENSINO FUNDAMENTAL;175260
2018;BA;SANTA TERESINHA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;3748,8
2018;BA;SANTA TERESINHA;MUNICIPAL;PRï¿½-ESCOLA;22790
2018;BA;SANTA TERESINHA;MUNICIPAL;QUILOMBOLA;8410
2018;BA;SANTALUZ;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1590
2018;BA;SANTALUZ;MUNICIPAL;CRECHE;141882
2018;BA;SANTALUZ;MUNICIPAL;EJA;32320
2018;BA;SANTALUZ;MUNICIPAL;ENSINO FUNDAMENTAL;842362
2018;BA;SANTALUZ;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;90880
2018;BA;SANTALUZ;MUNICIPAL;PRï¿½-ESCOLA;80288
2018;BA;SANTANA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2438
2018;BA;SANTANA;MUNICIPAL;CRECHE;37878
2018;BA;SANTANA;MUNICIPAL;EJA;7104
2018;BA;SANTANA;MUNICIPAL;ENSINO FUNDAMENTAL;283892
2018;BA;SANTANA;MUNICIPAL;ENSINO Mï¿½DIO;32100
2018;BA;SANTANA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;34080
2018;BA;SANTANA;MUNICIPAL;PRï¿½-ESCOLA;68794
2018;BA;SANTANOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1696
2018;BA;SANTANOPOLIS;MUNICIPAL;CRECHE;16906
2018;BA;SANTANOPOLIS;MUNICIPAL;EJA;8640
2018;BA;SANTANOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;90072
2018;BA;SANTANOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;20882
2018;BA;SANTANOPOLIS;MUNICIPAL;QUILOMBOLA;22540
2018;BA;SANTO AMARO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3816
2018;BA;SANTO AMARO;MUNICIPAL;CRECHE;120910
2018;BA;SANTO AMARO;MUNICIPAL;EJA;56704
2018;BA;SANTO AMARO;MUNICIPAL;ENSINO FUNDAMENTAL;395072
2018;BA;SANTO AMARO;MUNICIPAL;ENSINO Mï¿½DIO;3816
2018;BA;SANTO AMARO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;9769,6
2018;BA;SANTO AMARO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;22291,2
2018;BA;SANTO AMARO;MUNICIPAL;PRï¿½-ESCOLA;91028
2018;BA;SANTO AMARO;MUNICIPAL;QUILOMBOLA;393272
2018;BA;SANTO ANTONIO DE JESUS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);10070
2018;BA;SANTO ANTONIO DE JESUS;MUNICIPAL;CRECHE;178690
2018;BA;SANTO ANTONIO DE JESUS;MUNICIPAL;EJA;58390
2018;BA;SANTO ANTONIO DE JESUS;MUNICIPAL;ENSINO FUNDAMENTAL;995682
2018;BA;SANTO ANTONIO DE JESUS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;166764,8
2018;BA;SANTO ANTONIO DE JESUS;MUNICIPAL;PRï¿½-ESCOLA;154630
2018;BA;SANTO ESTEVAO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);16642
2018;BA;SANTO ESTEVAO;MUNICIPAL;CRECHE;103362
2018;BA;SANTO ESTEVAO;MUNICIPAL;EJA;23360
2018;BA;SANTO ESTEVAO;MUNICIPAL;ENSINO FUNDAMENTAL;644258
2018;BA;SANTO ESTEVAO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;44531,2
2018;BA;SANTO ESTEVAO;MUNICIPAL;PRï¿½-ESCOLA;108756
2018;BA;SAO DESIDERIO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);7250,4
2018;BA;SAO DESIDERIO;MUNICIPAL;CRECHE;18104,4
2018;BA;SAO DESIDERIO;MUNICIPAL;EJA;10310,4
2018;BA;SAO DESIDERIO;MUNICIPAL;ENSINO FUNDAMENTAL;208471,8
2018;BA;SAO DESIDERIO;MUNICIPAL;ENSINO Mï¿½DIO;22550,4
2018;BA;SAO DESIDERIO;MUNICIPAL;PRï¿½-ESCOLA;94636,8
2018;BA;SAO DOMINGOS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2862
2018;BA;SAO DOMINGOS;MUNICIPAL;CRECHE;24610
2018;BA;SAO DOMINGOS;MUNICIPAL;EJA;8718
2018;BA;SAO DOMINGOS;MUNICIPAL;ENSINO FUNDAMENTAL;72142
2018;BA;SAO DOMINGOS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;10224
2018;BA;SAO DOMINGOS;MUNICIPAL;PRï¿½-ESCOLA;14628
2018;BA;SAO FELIPE;MUNICIPAL;CRECHE;81748
2018;BA;SAO FELIPE;MUNICIPAL;EJA;54720
2018;BA;SAO FELIPE;MUNICIPAL;ENSINO FUNDAMENTAL;371138
2018;BA;SAO FELIPE;MUNICIPAL;PRï¿½-ESCOLA;83432
2018;BA;SAO FELIX;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);424
2018;BA;SAO FELIX;MUNICIPAL;CRECHE;26536
2018;BA;SAO FELIX;MUNICIPAL;EJA;8128
2018;BA;SAO FELIX;MUNICIPAL;ENSINO FUNDAMENTAL;102546
2018;BA;SAO FELIX;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;70659,2
2018;BA;SAO FELIX;MUNICIPAL;PRï¿½-ESCOLA;21730
2018;BA;SAO FELIX;MUNICIPAL;QUILOMBOLA;4486
2018;BA;SAO FELIX DO CORIBE;MUNICIPAL;CRECHE;43142,4
2018;BA;SAO FELIX DO CORIBE;MUNICIPAL;EJA;11571,2
2018;BA;SAO FELIX DO CORIBE;MUNICIPAL;ENSINO FUNDAMENTAL;119980,8
2018;BA;SAO FELIX DO CORIBE;MUNICIPAL;PRï¿½-ESCOLA;35022,4
2018;BA;SAO FRANCISCO DO CONDE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2650
2018;BA;SAO FRANCISCO DO CONDE;MUNICIPAL;CRECHE;209934
2018;BA;SAO FRANCISCO DO CONDE;MUNICIPAL;EJA;44096
2018;BA;SAO FRANCISCO DO CONDE;MUNICIPAL;ENSINO FUNDAMENTAL;708744
2018;BA;SAO FRANCISCO DO CONDE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;46348,8
2018;BA;SAO FRANCISCO DO CONDE;MUNICIPAL;PRï¿½-ESCOLA;127836
2018;BA;SAO GABRIEL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5830
2018;BA;SAO GABRIEL;MUNICIPAL;CRECHE;27606
2018;BA;SAO GABRIEL;MUNICIPAL;EJA;7808
2018;BA;SAO GABRIEL;MUNICIPAL;ENSINO FUNDAMENTAL;287960
2018;BA;SAO GABRIEL;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;22152
2018;BA;SAO GABRIEL;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;4128
2018;BA;SAO GABRIEL;MUNICIPAL;PRï¿½-ESCOLA;45580
2018;BA;SAO GABRIEL;MUNICIPAL;QUILOMBOLA;85120
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1590
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;CRECHE;20330
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;EJA;40128
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;ENSINO FUNDAMENTAL;221280
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;ENSINO Mï¿½DIO;31320
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;80656
2018;BA;SAO GONCALO DOS CAMPOS;MUNICIPAL;PRï¿½-ESCOLA;61006
2018;BA;SAO JOSE DA VITORIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3816
2018;BA;SAO JOSE DA VITORIA;MUNICIPAL;EJA;10368
2018;BA;SAO JOSE DA VITORIA;MUNICIPAL;ENSINO FUNDAMENTAL;70126
2018;BA;SAO JOSE DA VITORIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;12780
2018;BA;SAO JOSE DA VITORIA;MUNICIPAL;PRï¿½-ESCOLA;14204
2018;BA;SAO JOSE DO JACUIPE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1696
2018;BA;SAO JOSE DO JACUIPE;MUNICIPAL;CRECHE;42158
2018;BA;SAO JOSE DO JACUIPE;MUNICIPAL;EJA;14528
2018;BA;SAO JOSE DO JACUIPE;MUNICIPAL;ENSINO FUNDAMENTAL;111166
2018;BA;SAO JOSE DO JACUIPE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;39532,8
2018;BA;SAO JOSE DO JACUIPE;MUNICIPAL;PRï¿½-ESCOLA;23426
2018;BA;SAO MIGUEL DAS MATAS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6466
2018;BA;SAO MIGUEL DAS MATAS;MUNICIPAL;CRECHE;19902
2018;BA;SAO MIGUEL DAS MATAS;MUNICIPAL;EJA;7232
2018;BA;SAO MIGUEL DAS MATAS;MUNICIPAL;ENSINO FUNDAMENTAL;105408
2018;BA;SAO MIGUEL DAS MATAS;MUNICIPAL;PRï¿½-ESCOLA;24274
2018;BA;SAO SEBASTIAO DO PASSE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4028
2018;BA;SAO SEBASTIAO DO PASSE;MUNICIPAL;CRECHE;92876
2018;BA;SAO SEBASTIAO DO PASSE;MUNICIPAL;EJA;30784
2018;BA;SAO SEBASTIAO DO PASSE;MUNICIPAL;ENSINO FUNDAMENTAL;466728
2018;BA;SAO SEBASTIAO DO PASSE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;23742,4
2018;BA;SAO SEBASTIAO DO PASSE;MUNICIPAL;PRï¿½-ESCOLA;90206
2018;BA;SAPEACU;MUNICIPAL;CRECHE;45796
2018;BA;SAPEACU;MUNICIPAL;EJA;19264
2018;BA;SAPEACU;MUNICIPAL;ENSINO FUNDAMENTAL;264618
2018;BA;SAPEACU;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;39192
2018;BA;SAPEACU;MUNICIPAL;PRï¿½-ESCOLA;40108
2018;BA;SATIRO DIAS;MUNICIPAL;CRECHE;69978
2018;BA;SATIRO DIAS;MUNICIPAL;EJA;52352
2018;BA;SATIRO DIAS;MUNICIPAL;ENSINO FUNDAMENTAL;348332
2018;BA;SATIRO DIAS;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;33966,4
2018;BA;SATIRO DIAS;MUNICIPAL;PRï¿½-ESCOLA;46110
2018;BA;SAUBARA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);424
2018;BA;SAUBARA;MUNICIPAL;CRECHE;65698
2018;BA;SAUBARA;MUNICIPAL;EJA;3264
2018;BA;SAUBARA;MUNICIPAL;ENSINO FUNDAMENTAL;269952
2018;BA;SAUBARA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;2953,6
2018;BA;SAUBARA;MUNICIPAL;PRï¿½-ESCOLA;33356
2018;BA;SAUDE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1060
2018;BA;SAUDE;MUNICIPAL;CRECHE;17334
2018;BA;SAUDE;MUNICIPAL;EJA;8704
2018;BA;SAUDE;MUNICIPAL;ENSINO FUNDAMENTAL;131232
2018;BA;SAUDE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;21924,8
2018;BA;SAUDE;MUNICIPAL;PRï¿½-ESCOLA;23744
2018;BA;SEABRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);23754,6
2018;BA;SEABRA;MUNICIPAL;CRECHE;54313,2
2018;BA;SEABRA;MUNICIPAL;EJA;19238,4
2018;BA;SEABRA;MUNICIPAL;ENSINO FUNDAMENTAL;383043,6
2018;BA;SEABRA;MUNICIPAL;ENSINO Mï¿½DIO;10400,4
2018;BA;SEABRA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;4089,6
2018;BA;SEABRA;MUNICIPAL;PRï¿½-ESCOLA;114193,8
2018;BA;SEABRA;MUNICIPAL;QUILOMBOLA;25920
2018;BA;SEBASTIAO LARANJEIRAS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1060
2018;BA;SEBASTIAO LARANJEIRAS;MUNICIPAL;CRECHE;26964
2018;BA;SEBASTIAO LARANJEIRAS;MUNICIPAL;EJA;7360
2018;BA;SEBASTIAO LARANJEIRAS;MUNICIPAL;ENSINO FUNDAMENTAL;88488
2018;BA;SEBASTIAO LARANJEIRAS;MUNICIPAL;PRï¿½-ESCOLA;23744
2018;BA;SENHOR DO BONFIM;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);21836
2018;BA;SENHOR DO BONFIM;MUNICIPAL;CRECHE;120910
2018;BA;SENHOR DO BONFIM;MUNICIPAL;EJA;42304
2018;BA;SENHOR DO BONFIM;MUNICIPAL;ENSINO FUNDAMENTAL;904180
2018;BA;SENHOR DO BONFIM;MUNICIPAL;INDï¿½GENA;67414
2018;BA;SENHOR DO BONFIM;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;47939,2
2018;BA;SENHOR DO BONFIM;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - INDï¿½GENA;3440
2018;BA;SENHOR DO BONFIM;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;1857,6
2018;BA;SENHOR DO BONFIM;MUNICIPAL;PRï¿½-ESCOLA;92728
2018;BA;SENHOR DO BONFIM;MUNICIPAL;QUILOMBOLA;324876
2018;BA;SENTO SE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1166
2018;BA;SENTO SE;MUNICIPAL;CRECHE;81320
2018;BA;SENTO SE;MUNICIPAL;EJA;29376
2018;BA;SENTO SE;MUNICIPAL;ENSINO FUNDAMENTAL;1099956
2018;BA;SENTO SE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;10607,4
2018;BA;SENTO SE;MUNICIPAL;PRï¿½-ESCOLA;125504
2018;BA;SERRA DO RAMALHO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4664
2018;BA;SERRA DO RAMALHO;MUNICIPAL;CRECHE;97584
2018;BA;SERRA DO RAMALHO;MUNICIPAL;EJA;26176
2018;BA;SERRA DO RAMALHO;MUNICIPAL;ENSINO FUNDAMENTAL;664294
2018;BA;SERRA DO RAMALHO;MUNICIPAL;INDï¿½GENA;640
2018;BA;SERRA DO RAMALHO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;84064
2018;BA;SERRA DO RAMALHO;MUNICIPAL;PRï¿½-ESCOLA;122642
2018;BA;SERRA DO RAMALHO;MUNICIPAL;QUILOMBOLA;14950
2018;BA;SERRA DOURADA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2194,2
2018;BA;SERRA DOURADA;MUNICIPAL;CRECHE;25038
2018;BA;SERRA DOURADA;MUNICIPAL;EJA;3283,2
2018;BA;SERRA DOURADA;MUNICIPAL;ENSINO FUNDAMENTAL;140938,2
2018;BA;SERRA DOURADA;MUNICIPAL;PRï¿½-ESCOLA;51498
2018;BA;SERRA PRETA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4558
2018;BA;SERRA PRETA;MUNICIPAL;EJA;19584
2018;BA;SERRA PRETA;MUNICIPAL;ENSINO FUNDAMENTAL;241924
2018;BA;SERRA PRETA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;37260,8
2018;BA;SERRA PRETA;MUNICIPAL;PRï¿½-ESCOLA;37418
2018;BA;SERRINHA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);9540
2018;BA;SERRINHA;MUNICIPAL;CRECHE;263006
2018;BA;SERRINHA;MUNICIPAL;EJA;105292,8
2018;BA;SERRINHA;MUNICIPAL;ENSINO FUNDAMENTAL;1405550
2018;BA;SERRINHA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;203344
2018;BA;SERRINHA;MUNICIPAL;PRï¿½-ESCOLA;153132
2018;BA;SERROLANDIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2862
2018;BA;SERROLANDIA;MUNICIPAL;CRECHE;51146
2018;BA;SERROLANDIA;MUNICIPAL;EJA;43200
2018;BA;SERROLANDIA;MUNICIPAL;ENSINO FUNDAMENTAL;104760
2018;BA;SERROLANDIA;MUNICIPAL;PRï¿½-ESCOLA;45730
2018;BA;SIMOES FILHO;MUNICIPAL;CRECHE;251535,6
2018;BA;SIMOES FILHO;MUNICIPAL;EJA;102965,4
2018;BA;SIMOES FILHO;MUNICIPAL;ENSINO FUNDAMENTAL;1050849
2018;BA;SIMOES FILHO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;168781,2
2018;BA;SIMOES FILHO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;12040
2018;BA;SIMOES FILHO;MUNICIPAL;PRï¿½-ESCOLA;222508,8
2018;BA;SIMOES FILHO;MUNICIPAL;QUILOMBOLA;129886,2
2018;BA;SITIO DO MATO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1272
2018;BA;SITIO DO MATO;MUNICIPAL;CRECHE;22256
2018;BA;SITIO DO MATO;MUNICIPAL;EJA;3584
